Dependency=Custom State	Dependency=Geometry Building Type RECS	Dependency=HVAC Heating Type	Dependency=HVAC Secondary Heating Fuel	Dependency=Vintage	Option=Ducted Heating	Option=Non-Ducted Heating	Option=None	source_count	source_weight	sampling_probability
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Electricity	2000s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Electricity	2010s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Electricity	<1940	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Fuel Oil	1940s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Fuel Oil	1950s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Fuel Oil	1960s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Fuel Oil	1970s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Fuel Oil	1980s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Fuel Oil	1990s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Fuel Oil	2000s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Fuel Oil	2010s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Fuel Oil	<1940	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Natural Gas	1940s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Natural Gas	1950s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Natural Gas	1960s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Natural Gas	1970s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Natural Gas	1980s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Natural Gas	1990s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Natural Gas	2000s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Natural Gas	2010s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Natural Gas	<1940	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	None	1940s	0	0	1	0	0	0.000474336
Others	Multi-Family with 5+ Units	Ducted Heat Pump	None	1950s	0	0	1	0	0	0.000781545
Others	Multi-Family with 5+ Units	Ducted Heat Pump	None	1960s	0	0	1	0	0	0.00247414
Others	Multi-Family with 5+ Units	Ducted Heat Pump	None	1970s	0	0	1	0	0	0.00578522
Others	Multi-Family with 5+ Units	Ducted Heat Pump	None	1980s	0	0	1	0	0	0.00668894
Others	Multi-Family with 5+ Units	Ducted Heat Pump	None	1990s	0	0	1	0	0	0.00461654
Others	Multi-Family with 5+ Units	Ducted Heat Pump	None	2000s	0	0	1	0	0	0.00407977
Others	Multi-Family with 5+ Units	Ducted Heat Pump	None	2010s	0	0	1	0	0	0.00295349
Others	Multi-Family with 5+ Units	Ducted Heat Pump	None	<1940	0	0	1	0	0	0.00107972
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Other Fuel	1940s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Other Fuel	1950s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Other Fuel	1960s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Other Fuel	1970s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Other Fuel	1980s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Other Fuel	1990s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Other Fuel	2000s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Other Fuel	2010s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Other Fuel	<1940	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Propane	1940s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Propane	1950s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Propane	1960s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Propane	1970s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Propane	1980s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Propane	1990s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Propane	2000s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Propane	2010s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Propane	<1940	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Wood	1940s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Wood	1950s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Wood	1960s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Wood	1970s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Wood	1980s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Wood	1990s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Wood	2000s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Wood	2010s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Ducted Heat Pump	Wood	<1940	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Electricity	1940s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Electricity	1950s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Electricity	1960s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Electricity	1970s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Electricity	1980s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Electricity	1990s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Electricity	2000s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Electricity	2010s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Electricity	<1940	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Fuel Oil	1940s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Fuel Oil	1950s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Fuel Oil	1960s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Fuel Oil	1970s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Fuel Oil	1980s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Fuel Oil	1990s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Fuel Oil	2000s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Fuel Oil	2010s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Fuel Oil	<1940	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Natural Gas	1940s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Natural Gas	1950s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Natural Gas	1960s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Natural Gas	1970s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Natural Gas	1980s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Natural Gas	1990s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Natural Gas	2000s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Natural Gas	2010s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Natural Gas	<1940	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	None	1940s	0	0	1	0	0	0.000133595
Others	Single-Family Attached	Ducted Heat Pump	None	1950s	0	0	1	0	0	0.000365908
Others	Single-Family Attached	Ducted Heat Pump	None	1960s	0	0	1	0	0	0.000552367
Others	Single-Family Attached	Ducted Heat Pump	None	1970s	0	0	1	0	0	0.00131184
Others	Single-Family Attached	Ducted Heat Pump	None	1980s	0	0	1	0	0	0.00169299
Others	Single-Family Attached	Ducted Heat Pump	None	1990s	0	0	1	0	0	0.00140514
Others	Single-Family Attached	Ducted Heat Pump	None	2000s	0	0	1	0	0	0.00164428
Others	Single-Family Attached	Ducted Heat Pump	None	2010s	0	0	1	0	0	0.000657667
Others	Single-Family Attached	Ducted Heat Pump	None	<1940	0	0	1	0	0	0.000246985
Others	Single-Family Attached	Ducted Heat Pump	Other Fuel	1940s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Other Fuel	1950s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Other Fuel	1960s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Other Fuel	1970s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Other Fuel	1980s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Other Fuel	1990s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Other Fuel	2000s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Other Fuel	2010s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Other Fuel	<1940	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Propane	1940s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Propane	1950s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Propane	1960s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Propane	1970s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Propane	1980s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Propane	1990s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Propane	2000s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Propane	2010s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Propane	<1940	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Wood	1940s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Wood	1950s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Wood	1960s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Wood	1970s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Wood	1980s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Wood	1990s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Wood	2000s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Wood	2010s	0	0	1	0	0	0
Others	Single-Family Attached	Ducted Heat Pump	Wood	<1940	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Electricity	1940s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Electricity	1950s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Electricity	1960s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Electricity	1970s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Electricity	1980s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Electricity	1990s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Electricity	2000s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Electricity	2010s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Electricity	<1940	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Fuel Oil	1940s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Fuel Oil	1950s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Fuel Oil	1960s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Fuel Oil	1970s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Fuel Oil	1980s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Fuel Oil	1990s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Fuel Oil	2000s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Fuel Oil	2010s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Fuel Oil	<1940	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Natural Gas	1940s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Natural Gas	1950s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Natural Gas	1960s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Natural Gas	1970s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Natural Gas	1980s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Natural Gas	1990s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Natural Gas	2000s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Natural Gas	2010s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Natural Gas	<1940	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	None	1940s	0	0	1	0	0	0.00208598
Others	Single-Family Detached	Ducted Heat Pump	None	1950s	0	0	1	0	0	0.00676434
Others	Single-Family Detached	Ducted Heat Pump	None	1960s	0	0	1	0	0	0.00937888
Others	Single-Family Detached	Ducted Heat Pump	None	1970s	0	0	1	0	0	0.0144246
Others	Single-Family Detached	Ducted Heat Pump	None	1980s	0	0	1	0	0	0.0148031
Others	Single-Family Detached	Ducted Heat Pump	None	1990s	0	0	1	0	0	0.0162348
Others	Single-Family Detached	Ducted Heat Pump	None	2000s	0	0	1	0	0	0.0187242
Others	Single-Family Detached	Ducted Heat Pump	None	2010s	0	0	1	0	0	0.00645262
Others	Single-Family Detached	Ducted Heat Pump	None	<1940	0	0	1	0	0	0.00313228
Others	Single-Family Detached	Ducted Heat Pump	Other Fuel	1940s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Other Fuel	1950s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Other Fuel	1960s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Other Fuel	1970s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Other Fuel	1980s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Other Fuel	1990s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Other Fuel	2000s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Other Fuel	2010s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Other Fuel	<1940	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Propane	1940s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Propane	1950s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Propane	1960s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Propane	1970s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Propane	1980s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Propane	1990s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Propane	2000s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Propane	2010s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Propane	<1940	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Wood	1940s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Wood	1950s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Wood	1960s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Wood	1970s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Wood	1980s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Wood	1990s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Wood	2000s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Wood	2010s	0	0	1	0	0	0
Others	Single-Family Detached	Ducted Heat Pump	Wood	<1940	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Electricity	1940s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Electricity	1950s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Electricity	1960s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Electricity	1970s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Electricity	1980s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Electricity	1990s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Electricity	2000s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Electricity	2010s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Electricity	<1940	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Fuel Oil	1940s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Fuel Oil	1950s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Fuel Oil	1960s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Fuel Oil	1970s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Fuel Oil	1980s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Fuel Oil	1990s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Fuel Oil	2000s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Fuel Oil	2010s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Fuel Oil	<1940	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Natural Gas	1940s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Natural Gas	1950s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Natural Gas	1960s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Natural Gas	1970s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Natural Gas	1980s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Natural Gas	1990s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Natural Gas	2000s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Natural Gas	2010s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Natural Gas	<1940	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	None	1940s	0	0	1	0	0	0.000127406
Others	Mobile Home	Ducted Heating	None	1950s	0	0	1	0	0	0.000449529
Others	Mobile Home	Ducted Heating	None	1960s	0	0	1	0	0	0.00171137
Others	Mobile Home	Ducted Heating	None	1970s	0	0	1	0	0	0.00708258
Others	Mobile Home	Ducted Heating	None	1980s	0	0	1	0	0	0.00637733
Others	Mobile Home	Ducted Heating	None	1990s	0	0	1	0	0	0.00885004
Others	Mobile Home	Ducted Heating	None	2000s	0	0	1	0	0	0.00547273
Others	Mobile Home	Ducted Heating	None	2010s	0	0	1	0	0	0.00162367
Others	Mobile Home	Ducted Heating	None	<1940	0	0	1	0	0	0.000171534
Others	Mobile Home	Ducted Heating	Other Fuel	1940s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Other Fuel	1950s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Other Fuel	1960s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Other Fuel	1970s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Other Fuel	1980s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Other Fuel	1990s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Other Fuel	2000s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Other Fuel	2010s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Other Fuel	<1940	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Propane	1940s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Propane	1950s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Propane	1960s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Propane	1970s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Propane	1980s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Propane	1990s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Propane	2000s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Propane	2010s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Propane	<1940	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Wood	1940s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Wood	1950s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Wood	1960s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Wood	1970s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Wood	1980s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Wood	1990s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Wood	2000s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Wood	2010s	0	0	1	0	0	0
Others	Mobile Home	Ducted Heating	Wood	<1940	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Electricity	1940s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Electricity	1950s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Electricity	1960s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Electricity	1970s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Electricity	1980s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Electricity	1990s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Electricity	2000s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Electricity	2010s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Electricity	<1940	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Fuel Oil	1940s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Fuel Oil	1950s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Fuel Oil	1960s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Fuel Oil	1970s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Fuel Oil	1980s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Fuel Oil	1990s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Fuel Oil	2000s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Fuel Oil	2010s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Fuel Oil	<1940	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Natural Gas	1940s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Natural Gas	1950s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Natural Gas	1960s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Natural Gas	1970s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Natural Gas	1980s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Natural Gas	1990s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Natural Gas	2000s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Natural Gas	2010s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Natural Gas	<1940	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	None	1940s	0	0	1	0	0	0.00206457
Others	Multi-Family with 2 - 4 Units	Ducted Heating	None	1950s	0	0	1	0	0	0.00273078
Others	Multi-Family with 2 - 4 Units	Ducted Heating	None	1960s	0	0	1	0	0	0.00385002
Others	Multi-Family with 2 - 4 Units	Ducted Heating	None	1970s	0	0	1	0	0	0.00544707
Others	Multi-Family with 2 - 4 Units	Ducted Heating	None	1980s	0	0	1	0	0	0.00439404
Others	Multi-Family with 2 - 4 Units	Ducted Heating	None	1990s	0	0	1	0	0	0.00339545
Others	Multi-Family with 2 - 4 Units	Ducted Heating	None	2000s	0	0	1	0	0	0.00331283
Others	Multi-Family with 2 - 4 Units	Ducted Heating	None	2010s	0	0	1	0	0	0.00127657
Others	Multi-Family with 2 - 4 Units	Ducted Heating	None	<1940	0	0	1	0	0	0.00969311
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Other Fuel	1940s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Other Fuel	1950s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Other Fuel	1960s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Other Fuel	1970s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Other Fuel	1980s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Other Fuel	1990s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Other Fuel	2000s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Other Fuel	2010s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Other Fuel	<1940	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Propane	1940s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Propane	1950s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Propane	1960s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Propane	1970s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Propane	1980s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Propane	1990s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Propane	2000s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Propane	2010s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Propane	<1940	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Wood	1940s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Wood	1950s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Ducted Heating	Wood	1960s	0	0	1	0	0	0
