Dependency=ASHRAE IECC Climate Zone 2004 - Sub-CZ Split	Dependency=Geometry Building Type RECS	Dependency=Geometry Floor Area Bin	Dependency=HVAC Cooling Type	Option=<10% Conditioned	Option=20% Conditioned	Option=40% Conditioned	Option=60% Conditioned	Option=80% Conditioned	Option=100% Conditioned	Option=None	Option=Void	source_count	source_weight	sampling_probability
4C	Single-Family Attached	0-1499	Central AC	0	0	0	0	0.0384121	0.961588	0	0	6.75144	75836.1	0.000324576
4C	Single-Family Attached	0-1499	Ducted Heat Pump	0	0	0	0	0	1	0	0	6.16763	54640.7	0.000118876
4C	Single-Family Attached	0-1499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
4C	Single-Family Attached	0-1499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	6.16763	6615.69	2.47585e-05
4C	Single-Family Attached	0-1499	None	0	0	0	0	0	0	1	0	53.4603	561929	0.000184148
4C	Single-Family Attached	0-1499	Room AC	0.00212292	0.543436	0.245519	0.0816952	0.0285163	0.098711	0	0	18.1202	191007	0.000123145
4C	Single-Family Attached	1500-2499	Central AC	0	0	0	0	0.0898381	0.910162	0	0	4.74355	50012.7	0.000180002
4C	Single-Family Attached	1500-2499	Ducted Heat Pump	0	0	0	0	0	1	0	0	7.11442	57834	6.28654e-05
4C	Single-Family Attached	1500-2499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
4C	Single-Family Attached	1500-2499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	7.11442	7002.32	1.29694e-05
4C	Single-Family Attached	1500-2499	None	0	0	0	0	0	0	1	0	14.1828	136249	9.11334e-05
4C	Single-Family Attached	1500-2499	Room AC	0.0953016	0.590726	0.190919	0.0509521	0.044344	0.0277565	0	0	2.66663	24919.2	5.85852e-05
4C	Single-Family Attached	2500-3999	Central AC	0	0	0	0	0.154052	0.845948	0	0	2.20492	22481	3.46268e-05
4C	Single-Family Attached	2500-3999	Ducted Heat Pump	0	0	0	0	0	1	0	0	1.85467	15194.5	1.00262e-05
4C	Single-Family Attached	2500-3999	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
4C	Single-Family Attached	2500-3999	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	1.85467	1839.69	2.6959e-06
4C	Single-Family Attached	2500-3999	None	0	0	0	0	0	0	1	0	4.36419	41028.1	1.41512e-05
4C	Single-Family Attached	2500-3999	Room AC	0.121234	0.67456	0.122208	0.0330037	0.034516	0.0144781	0	0	1.13754	10380.8	8.90292e-06
4C	Single-Family Attached	4000+	Central AC	0	0	0	0	0.157746	0.842254	0	0	0.445301	4581.09	8.08345e-06
4C	Single-Family Attached	4000+	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.319678	2236.41	3.24981e-06
4C	Single-Family Attached	4000+	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
4C	Single-Family Attached	4000+	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.319678	270.777	4.76961e-07
4C	Single-Family Attached	4000+	None	0	0	0	0	0	0	1	0	0.516277	4687.11	4.56129e-06
4C	Single-Family Attached	4000+	Room AC	0.0650868	0.755745	0.0911082	0.0362456	0.0259871	0.0258267	0	0	0.10532	1027.6	2.62251e-06
4C	Single-Family Detached	0-1499	Central AC	0	0	0	0	0.0384121	0.961588	0	0	6.75144	75836.1	0.0019425
4C	Single-Family Detached	0-1499	Ducted Heat Pump	0	0	0	0	0	1	0	0	6.16763	54640.7	0.000589828
4C	Single-Family Detached	0-1499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
4C	Single-Family Detached	0-1499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	6.16763	6615.69	0.000283115
4C	Single-Family Detached	0-1499	None	0	0	0	0	0	0	1	0	53.4603	561929	0.00211644
4C	Single-Family Detached	0-1499	Room AC	0.00212292	0.543436	0.245519	0.0816952	0.0285163	0.098711	0	0	18.1202	191007	0.00102173
4C	Single-Family Detached	1500-2499	Central AC	0	0	0	0	0.0898381	0.910162	0	0	4.74355	50012.7	0.00311313
4C	Single-Family Detached	1500-2499	Ducted Heat Pump	0	0	0	0	0	1	0	0	7.11442	57834	0.000891046
4C	Single-Family Detached	1500-2499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
4C	Single-Family Detached	1500-2499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	7.11442	7002.32	0.000313529
4C	Single-Family Detached	1500-2499	None	0	0	0	0	0	0	1	0	14.1828	136249	0.00280172
4C	Single-Family Detached	1500-2499	Room AC	0.0953016	0.590726	0.190919	0.0509521	0.044344	0.0277565	0	0	2.66663	24919.2	0.00129071
4C	Single-Family Detached	2500-3999	Central AC	0	0	0	0	0.154052	0.845948	0	0	2.20492	22481	0.00126013
4C	Single-Family Detached	2500-3999	Ducted Heat Pump	0	0	0	0	0	1	0	0	1.85467	15194.5	0.000326345
4C	Single-Family Detached	2500-3999	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
4C	Single-Family Detached	2500-3999	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	1.85467	1839.69	0.000104894
4C	Single-Family Detached	2500-3999	None	0	0	0	0	0	0	1	0	4.36419	41028.1	0.000990932
4C	Single-Family Detached	2500-3999	Room AC	0.121234	0.67456	0.122208	0.0330037	0.034516	0.0144781	0	0	1.13754	10380.8	0.000431585
4C	Single-Family Detached	4000+	Central AC	0	0	0	0	0.157746	0.842254	0	0	0.445301	4581.09	0.000211207
4C	Single-Family Detached	4000+	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.319678	2236.41	5.74009e-05
4C	Single-Family Detached	4000+	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
4C	Single-Family Detached	4000+	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.319678	270.777	2.44357e-05
4C	Single-Family Detached	4000+	None	0	0	0	0	0	0	1	0	0.516277	4687.11	0.000194926
4C	Single-Family Detached	4000+	Room AC	0.0650868	0.755745	0.0911082	0.0362456	0.0259871	0.0258267	0	0	0.10532	1027.6	8.87486e-05
5A	Mobile Home	0-1499	Central AC	0	0	0	0.00116388	0.0228758	0.97596	0	0	1.29078	45030.7	0.00261386
5A	Mobile Home	0-1499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.188333	6355.25	0.000439801
5A	Mobile Home	0-1499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Mobile Home	0-1499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.188333	769.47	2.98714e-05
5A	Mobile Home	0-1499	None	0	0	0	0	0	0	1	0	1.54944	46618.5	0.00051316
5A	Mobile Home	0-1499	Room AC	0	0.320462	0.221505	0.324491	0.00512419	0.128417	0	0	8.5984	220943	0.00232955
5A	Mobile Home	1500-2499	Central AC	0	0	0	0.00445747	0.0545024	0.94104	0	0	0.9069	29697	0.000666521
5A	Mobile Home	1500-2499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.217244	6726.65	0.000123195
5A	Mobile Home	1500-2499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Mobile Home	1500-2499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.217244	814.438	5.25786e-06
5A	Mobile Home	1500-2499	None	0	0	0	0	0	0	1	0	0.41106	11303.4	8.40194e-05
5A	Mobile Home	1500-2499	Room AC	0	0.454139	0.224555	0.263841	0.0103882	0.0470756	0	0	1.26537	28824.6	0.000373266
5A	Mobile Home	2500-3999	Central AC	0	0	0	0.0102378	0.0955502	0.894212	0	0	0.421549	13349	6.19942e-05
5A	Mobile Home	2500-3999	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0566338	1767.27	1.21173e-05
5A	Mobile Home	2500-3999	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Mobile Home	2500-3999	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0566338	213.974	2.14966e-07
5A	Mobile Home	2500-3999	None	0	0	0	0	0	0	1	0	0.126487	3403.76	6.61905e-06
5A	Mobile Home	2500-3999	Room AC	0	0.598923	0.166005	0.197374	0.00933845	0.028359	0	0	0.539784	12007.7	2.03722e-05
5A	Mobile Home	4000+	Central AC	0	0	0	0.00958911	0.0980652	0.892346	0	0	0.0851352	2720.21	1.41495e-05
5A	Mobile Home	4000+	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00976162	260.117	3.25802e-06
5A	Mobile Home	4000+	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Mobile Home	4000+	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00976162	31.494	8.46824e-08
5A	Mobile Home	4000+	None	0	0	0	0	0	0	1	0	0.0149633	388.85	2.29118e-06
5A	Mobile Home	4000+	Room AC	0	0.627608	0.115756	0.202743	0.00657621	0.0473164	0	0	0.0499763	1188.65	1.13952e-05
5A	Multi-Family with 2 - 4 Units	0-1499	Central AC	0	0	0	0.00265423	0.00970784	0.987638	0	0	14.2462	190278	0.0056581
5A	Multi-Family with 2 - 4 Units	0-1499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.237989	3112.93	0.000532793
5A	Multi-Family with 2 - 4 Units	0-1499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Multi-Family with 2 - 4 Units	0-1499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.237989	376.902	7.88487e-05
5A	Multi-Family with 2 - 4 Units	0-1499	None	0	0	0	0	0	0	1	0	29.801	349591	0.00294921
5A	Multi-Family with 2 - 4 Units	0-1499	Room AC	0	0.226036	0.420555	0.200407	0.0176937	0.135308	0	0	97.451	1.00002e+06	0.0120419
5A	Multi-Family with 2 - 4 Units	1500-2499	Central AC	0	0	0	0.0103139	0.0234673	0.966219	0	0	10.0093	125485	0.000770205
5A	Multi-Family with 2 - 4 Units	1500-2499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.274523	3294.86	6.26786e-05
5A	Multi-Family with 2 - 4 Units	1500-2499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Multi-Family with 2 - 4 Units	1500-2499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.274523	398.929	1.07633e-05
5A	Multi-Family with 2 - 4 Units	1500-2499	None	0	0	0	0	0	0	1	0	7.90608	84764	0.000316554
5A	Multi-Family with 2 - 4 Units	1500-2499	Room AC	0	0.321904	0.428449	0.163753	0.0360473	0.0498465	0	0	14.3412	130464	0.00137322
5A	Multi-Family with 2 - 4 Units	2500-3999	Central AC	0	0	0	0.0240991	0.0418543	0.934047	0	0	4.65259	56406.3	0.000147449
5A	Multi-Family with 2 - 4 Units	2500-3999	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0715658	865.644	1.23111e-05
5A	Multi-Family with 2 - 4 Units	2500-3999	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Multi-Family with 2 - 4 Units	2500-3999	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0715658	104.809	2.20285e-06
5A	Multi-Family with 2 - 4 Units	2500-3999	None	0	0	0	0	0	0	1	0	2.43278	25524.7	9.14686e-05
5A	Multi-Family with 2 - 4 Units	2500-3999	Room AC	0	0.458358	0.341973	0.132262	0.0349865	0.032421	0	0	6.1177	54348.4	0.000323215
5A	Multi-Family with 2 - 4 Units	4000+	Central AC	0	0	0	0.0226259	0.0430582	0.934316	0	0	0.939627	11494.3	6.77552e-05
5A	Multi-Family with 2 - 4 Units	4000+	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0123353	127.411	4.07238e-06
5A	Multi-Family with 2 - 4 Units	4000+	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Multi-Family with 2 - 4 Units	4000+	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0123353	15.4264	9.73356e-07
5A	Multi-Family with 2 - 4 Units	4000+	None	0	0	0	0	0	0	1	0	0.287795	2915.97	4.85144e-05
5A	Multi-Family with 2 - 4 Units	4000+	Room AC	0	0.514604	0.255484	0.14556	0.0263969	0.0579559	0	0	0.566412	5379.99	0.000175798
5A	Multi-Family with 5+ Units	0-1499	Central AC	0	0	0	0.00265423	0.00970784	0.987638	0	0	14.2462	190278	0.0125424
5A	Multi-Family with 5+ Units	0-1499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.237989	3112.93	0.0014853
5A	Multi-Family with 5+ Units	0-1499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Multi-Family with 5+ Units	0-1499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.237989	376.902	0.00032835
5A	Multi-Family with 5+ Units	0-1499	None	0	0	0	0	0	0	1	0	29.801	349591	0.00322916
5A	Multi-Family with 5+ Units	0-1499	Room AC	0	0.226036	0.420555	0.200407	0.0176937	0.135308	0	0	97.451	1.00002e+06	0.0156135
5A	Multi-Family with 5+ Units	1500-2499	Central AC	0	0	0	0.0103139	0.0234673	0.966219	0	0	10.0093	125485	0.000932044
5A	Multi-Family with 5+ Units	1500-2499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.274523	3294.86	0.000102477
5A	Multi-Family with 5+ Units	1500-2499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Multi-Family with 5+ Units	1500-2499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.274523	398.929	2.25195e-05
5A	Multi-Family with 5+ Units	1500-2499	None	0	0	0	0	0	0	1	0	7.90608	84764	0.000226151
5A	Multi-Family with 5+ Units	1500-2499	Room AC	0	0.321904	0.428449	0.163753	0.0360473	0.0498465	0	0	14.3412	130464	0.00103172
5A	Multi-Family with 5+ Units	2500-3999	Central AC	0	0	0	0.0240991	0.0418543	0.934047	0	0	4.65259	56406.3	5.46452e-05
5A	Multi-Family with 5+ Units	2500-3999	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0715658	865.644	6.48696e-06
5A	Multi-Family with 5+ Units	2500-3999	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Multi-Family with 5+ Units	2500-3999	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0715658	104.809	1.25642e-06
5A	Multi-Family with 5+ Units	2500-3999	None	0	0	0	0	0	0	1	0	2.43278	25524.7	2.98051e-05
5A	Multi-Family with 5+ Units	2500-3999	Room AC	0	0.458358	0.341973	0.132262	0.0349865	0.032421	0	0	6.1177	54348.4	8.27384e-05
5A	Multi-Family with 5+ Units	4000+	Central AC	0	0	0	0.0226259	0.0430582	0.934316	0	0	0.939627	11494.3	7.72306e-05
5A	Multi-Family with 5+ Units	4000+	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0123353	127.411	9.21038e-06
5A	Multi-Family with 5+ Units	4000+	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Multi-Family with 5+ Units	4000+	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0123353	15.4264	2.75567e-06
5A	Multi-Family with 5+ Units	4000+	None	0	0	0	0	0	0	1	0	0.287795	2915.97	2.35955e-05
5A	Multi-Family with 5+ Units	4000+	Room AC	0	0.514604	0.255484	0.14556	0.0263969	0.0579559	0	0	0.566412	5379.99	0.000111655
5A	Single-Family Attached	0-1499	Central AC	0	0	0	0.0284885	0.0542867	0.917225	0	0	246.427	3.00296e+06	0.00415853
5A	Single-Family Attached	0-1499	Ducted Heat Pump	0	0	0	0	0	1	0	0	9.44418	109959	0.000403095
5A	Single-Family Attached	0-1499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Single-Family Attached	0-1499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	9.44418	13313.5	6.11343e-05
5A	Single-Family Attached	0-1499	None	0	0	0	0	0	0	1	0	116.853	1.22409e+06	0.000501361
5A	Single-Family Attached	0-1499	Room AC	0.00201883	0.41354	0.321904	0.178599	0.0266162	0.057322	0	0	249.884	2.38332e+06	0.00191326
5A	Single-Family Attached	1500-2499	Central AC	0	0	0	0.0971692	0.115189	0.787642	0	0	173.14	1.9804e+06	0.00321993
5A	Single-Family Attached	1500-2499	Ducted Heat Pump	0	0	0	0	0	1	0	0	10.8939	116385	0.000295747
5A	Single-Family Attached	1500-2499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Single-Family Attached	1500-2499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	10.8939	14091.5	4.43922e-05
5A	Single-Family Attached	1500-2499	None	0	0	0	0	0	0	1	0	31.0006	296800	0.000304386
5A	Single-Family Attached	1500-2499	Room AC	0.0944671	0.468564	0.260919	0.116107	0.0431421	0.0168009	0	0	36.7737	310933	0.00103845
5A	Single-Family Attached	2500-3999	Central AC	0	0	0	0.190169	0.172075	0.637756	0	0	80.4795	890201	0.000703857
5A	Single-Family Attached	2500-3999	Ducted Heat Pump	0	0	0	0	0	1	0	0	2.83996	30577.4	6.94508e-05
5A	Single-Family Attached	2500-3999	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Single-Family Attached	2500-3999	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	2.83996	3702.2	7.98372e-06
5A	Single-Family Attached	2500-3999	None	0	0	0	0	0	0	1	0	9.5392	89374.3	6.2056e-05
5A	Single-Family Attached	2500-3999	Room AC	0.127871	0.569335	0.177713	0.0800246	0.0357315	0.00932494	0	0	15.687	129528	0.000194738
5A	Single-Family Attached	4000+	Central AC	0	0	0	0.17971	0.178182	0.642108	0	0	16.2535	181402	9.03323e-05
5A	Single-Family Attached	4000+	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.489507	4500.57	8.08595e-06
5A	Single-Family Attached	4000+	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Single-Family Attached	4000+	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.489507	544.912	2.26932e-06
5A	Single-Family Attached	4000+	None	0	0	0	0	0	0	1	0	1.12847	10210.2	1.13358e-05
5A	Single-Family Attached	4000+	Room AC	0.0707424	0.657302	0.136527	0.0905645	0.0277224	0.0171414	0	0	1.45239	12822.1	6.68554e-05
5A	Single-Family Detached	0-1499	Central AC	0	0	0	0.0284885	0.0542867	0.917225	0	0	246.427	3.00296e+06	0.0325024
5A	Single-Family Detached	0-1499	Ducted Heat Pump	0	0	0	0	0	1	0	0	9.44418	109959	0.00182347
5A	Single-Family Detached	0-1499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Single-Family Detached	0-1499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	9.44418	13313.5	0.000193758
5A	Single-Family Detached	0-1499	None	0	0	0	0	0	0	1	0	116.853	1.22409e+06	0.00438468
5A	Single-Family Detached	0-1499	Room AC	0.00201883	0.41354	0.321904	0.178599	0.0266162	0.057322	0	0	249.884	2.38332e+06	0.0124957
5A	Single-Family Detached	1500-2499	Central AC	0	0	0	0.0971692	0.115189	0.787642	0	0	173.14	1.9804e+06	0.0384205
5A	Single-Family Detached	1500-2499	Ducted Heat Pump	0	0	0	0	0	1	0	0	10.8939	116385	0.0025285
5A	Single-Family Detached	1500-2499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Single-Family Detached	1500-2499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	10.8939	14091.5	0.000247843
5A	Single-Family Detached	1500-2499	None	0	0	0	0	0	0	1	0	31.0006	296800	0.00454378
5A	Single-Family Detached	1500-2499	Room AC	0.0944671	0.468564	0.260919	0.116107	0.0431421	0.0168009	0	0	36.7737	310933	0.013514
5A	Single-Family Detached	2500-3999	Central AC	0	0	0	0.190169	0.172075	0.637756	0	0	80.4795	890201	0.0186771
5A	Single-Family Detached	2500-3999	Ducted Heat Pump	0	0	0	0	0	1	0	0	2.83996	30577.4	0.00135268
5A	Single-Family Detached	2500-3999	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Single-Family Detached	2500-3999	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	2.83996	3702.2	0.000114505
5A	Single-Family Detached	2500-3999	None	0	0	0	0	0	0	1	0	9.5392	89374.3	0.00185515
5A	Single-Family Detached	2500-3999	Room AC	0.127871	0.569335	0.177713	0.0800246	0.0357315	0.00932494	0	0	15.687	129528	0.00552853
5A	Single-Family Detached	4000+	Central AC	0	0	0	0.17971	0.178182	0.642108	0	0	16.2535	181402	0.00435891
5A	Single-Family Detached	4000+	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.489507	4500.57	0.000322282
5A	Single-Family Detached	4000+	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5A	Single-Family Detached	4000+	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.489507	544.912	1.86357e-05
5A	Single-Family Detached	4000+	None	0	0	0	0	0	0	1	0	1.12847	10210.2	0.000366145
5A	Single-Family Detached	4000+	Room AC	0.0707424	0.657302	0.136527	0.0905645	0.0277224	0.0171414	0	0	1.45239	12822.1	0.00106904
5B	Mobile Home	0-1499	Central AC	0	0	0	0.000797337	0.0125791	0.986624	0	0	0.249904	5642.37	0.000879844
5B	Mobile Home	0-1499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0345919	1437.01	0.000191167
5B	Mobile Home	0-1499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5B	Mobile Home	0-1499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0345919	173.988	1.97075e-05
5B	Mobile Home	0-1499	None	0	0	0	0	0	0	1	0	0.716616	17872.7	0.000500378
5B	Mobile Home	0-1499	Room AC	0	0.521075	0.225359	0.18452	0.00371245	0.0653344	0	0	0.693906	17863.4	0.000504859
5B	Mobile Home	1500-2499	Central AC	0	0	0	0.00310224	0.0304468	0.966451	0	0	0.175583	3721.05	0.00027022
5B	Mobile Home	1500-2499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.039902	1520.99	6.26106e-05
5B	Mobile Home	1500-2499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5B	Mobile Home	1500-2499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.039902	184.156	6.45131e-06
5B	Mobile Home	1500-2499	None	0	0	0	0	0	0	1	0	0.190115	4333.52	0.000128093
5B	Mobile Home	1500-2499	Room AC	0	0.643009	0.198939	0.130643	0.00655363	0.0208555	0	0	0.102117	2330.5	0.000125046
5B	Mobile Home	2500-3999	Central AC	0	0	0	0.00727903	0.0545302	0.938191	0	0	0.081615	1672.63	3.93244e-05
5B	Mobile Home	2500-3999	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0104021	399.605	7.88776e-06
5B	Mobile Home	2500-3999	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5B	Mobile Home	2500-3999	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0104021	48.3826	8.80875e-07
5B	Mobile Home	2500-3999	None	0	0	0	0	0	0	1	0	0.0585004	1304.94	1.80557e-05
5B	Mobile Home	2500-3999	Room AC	0	0.763103	0.132343	0.0879467	0.0053015	0.0113058	0	0	0.0435615	970.836	1.64952e-05
5B	Mobile Home	4000+	Central AC	0	0	0	0.00682452	0.0560206	0.937155	0	0	0.0164828	340.843	5.91735e-06
5B	Mobile Home	4000+	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00179295	58.8162	2.00083e-06
5B	Mobile Home	4000+	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5B	Mobile Home	4000+	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00179295	7.12124	2.26331e-07
5B	Mobile Home	4000+	None	0	0	0	0	0	0	1	0	0.00692051	149.078	3.8548e-06
5B	Mobile Home	4000+	Room AC	0	0.795776	0.0918357	0.0899011	0.00371526	0.018772	0	0	0.00403317	96.1037	3.46827e-06
5B	Multi-Family with 2 - 4 Units	0-1499	Central AC	0	0	0	0.00180824	0.00530857	0.992883	0	0	2.75816	23841.9	0.000649158
5B	Multi-Family with 2 - 4 Units	0-1499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0437123	703.88	7.14627e-05
5B	Multi-Family with 2 - 4 Units	0-1499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5B	Multi-Family with 2 - 4 Units	0-1499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0437123	85.2231	1.05647e-05
5B	Multi-Family with 2 - 4 Units	0-1499	None	0	0	0	0	0	0	1	0	13.783	134027	0.000591446
5B	Multi-Family with 2 - 4 Units	0-1499	Room AC	0	0.370864	0.431745	0.114992	0.0129351	0.0694638	0	0	7.86446	80852.3	0.000580155
5B	Multi-Family with 2 - 4 Units	1500-2499	Central AC	0	0	0	0.00708881	0.0129465	0.979965	0	0	1.93788	15723.4	9.2804e-05
5B	Multi-Family with 2 - 4 Units	1500-2499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0504225	745.015	9.37776e-06
5B	Multi-Family with 2 - 4 Units	1500-2499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5B	Multi-Family with 2 - 4 Units	1500-2499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0504225	90.2036	1.30404e-06
5B	Multi-Family with 2 - 4 Units	1500-2499	None	0	0	0	0	0	0	1	0	3.65656	32497	6.30431e-05
5B	Multi-Family with 2 - 4 Units	1500-2499	Room AC	0	0.474148	0.39487	0.0843517	0.0236577	0.022973	0	0	1.15736	10548.2	5.75634e-05
5B	Multi-Family with 2 - 4 Units	2500-3999	Central AC	0	0	0	0.0167819	0.0233947	0.959823	0	0	0.900775	7067.73	1.35988e-05
5B	Multi-Family with 2 - 4 Units	2500-3999	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0131447	195.735	2.42147e-06
5B	Multi-Family with 2 - 4 Units	2500-3999	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5B	Multi-Family with 2 - 4 Units	2500-3999	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0131447	23.6988	2.66598e-07
5B	Multi-Family with 2 - 4 Units	2500-3999	None	0	0	0	0	0	0	1	0	1.12516	9785.7	9.7928e-06
5B	Multi-Family with 2 - 4 Units	2500-3999	Room AC	0	0.615809	0.287476	0.062143	0.0209437	0.013629	0	0	0.493709	4394.13	8.34306e-06
5B	Multi-Family with 2 - 4 Units	4000+	Central AC	0	0	0	0.0157571	0.0240695	0.960173	0	0	0.181919	1440.24	1.41566e-06
5B	Multi-Family with 2 - 4 Units	4000+	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00226568	28.8094	2.72696e-07
5B	Multi-Family with 2 - 4 Units	4000+	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
5B	Multi-Family with 2 - 4 Units	4000+	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00226568	3.48814	9.83525e-08
